LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	zvar
Date	2019/11/28
Time	13:53:24.6657264999995524144
***End_of_Header***	
	
Channels	2		
Samples	72000	72000	
Date	2019/11/28	2019/11/28	
Time	13:53:24.6657264999995524144	13:53:24.6657264999995524144	
Y_Unit_Label	Volts	Volts	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.000100	0.000100	
***End_of_Header***			
X_Value	Cyl 1_Flywheel	TRG	Comment
0.000000	-7.166277	0.163065
0.000100	-7.184720	4.402943
0.000200	-7.202839	4.402619
0.000300	-7.219341	4.404237
0.000400	-7.234548	4.403266
0.000500	-7.253315	4.404561
0.000600	-7.264639	4.403266
0.000700	-7.282759	4.404237
0.000800	-7.296672	4.402943
0.000900	-7.311879	4.403590
0.001000	-7.321586	4.403590
0.001100	-7.337440	4.403913
0.001200	-7.349736	4.402296
0.001300	-7.360413	4.402619
0.001400	-7.374650	4.401325
0.001500	-7.383062	4.402296
0.001600	-7.398917	4.401972
0.001700	-7.407653	4.401325
0.001800	-7.415418	4.401649
0.001900	-7.424802	4.401972
0.002000	-7.434832	4.401972
0.002100	-7.445833	4.401649
0.002200	-7.454245	4.401649
0.002300	-7.464923	4.401325
0.002400	-7.469129	4.400678
0.002500	-7.479160	4.401001
0.002600	-7.485631	4.401325
0.002700	-7.494690	4.400354
0.002800	-7.501809	4.399707
0.002900	-7.508604	4.400031
0.003000	-7.514428	4.400678
0.003100	-7.521546	4.400354
0.003200	-7.529635	4.400678
0.003300	-7.536106	4.401325
0.003400	-7.545489	4.402296
0.003500	-7.546784	4.401649
0.003600	-7.555196	4.402296
0.003700	-7.558755	4.401649
0.003800	-7.565874	4.401972
0.003900	-7.569756	4.401325
0.004000	-7.572668	4.401649
0.004100	-7.576551	4.400354
0.004200	-7.584317	4.400678
0.004300	-7.587229	4.399707
0.004400	-7.596935	4.401325
0.004500	-7.595965	4.400031
0.004600	-7.600171	4.400678
0.004700	-7.602112	4.400354
0.004800	-7.610849	4.400678
0.004900	-7.610525	4.399707
0.005000	-7.616025	4.400678
0.005100	-7.618614	4.399384
0.005200	-7.622497	4.399707
0.005300	-7.625732	4.399060
0.005400	-7.631556	4.399384
0.005500	-7.634468	4.398413
0.005600	-7.638028	4.398089
0.005700	-7.637704	4.397766
0.005800	-7.641263	4.398089
0.005900	-7.648381	4.398413
0.006000	-7.650646	4.399707
0.006100	-7.654529	4.399060
0.006200	-7.658735	4.400031
0.006300	-7.660030	4.398737
0.006400	-7.663912	4.398737
0.006500	-7.667472	4.397766
0.006600	-7.666824	4.398413
0.006700	-7.674266	4.399060
0.006800	-7.677825	4.399384
0.006900	-7.682679	4.398413
0.007000	-7.684620	4.398413
0.007100	-7.688503	4.398413
0.007200	-7.694327	4.397766
0.007300	-7.696268	4.397766
0.007400	-7.701122	4.397442
0.007500	-7.702416	4.398413
0.007600	-7.706946	4.398089
0.007700	-7.711799	4.398413
