LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	zvar
Date	2019/12/12
Time	13:54:47.7800443999994932213
***End_of_Header***	
	
Channels	2		
Samples	72000	72000	
Date	2019/12/12	2019/12/12	
Time	13:54:47.7800443999994932213	13:54:47.7800443999994932213	
Y_Unit_Label	Volts	Volts	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.000100	0.000100	
***End_of_Header***			
X_Value	Cyl 1_Flywheel	TRG	Comment
0.000000	-7.997179	0.146887
0.000100	-7.998473	4.410385
0.000200	-7.996532	4.410061
0.000300	-7.995561	4.409737
0.000400	-7.996856	4.410061
0.000500	-7.997826	4.409090
0.000600	-7.995885	4.410061
0.000700	-8.001062	4.410708
0.000800	-8.001385	4.410708
0.000900	-7.999121	4.408120
0.001000	-7.998797	4.409737
0.001100	-7.998150	4.408767
0.001200	-7.998473	4.409090
0.001300	-8.001062	4.409737
0.001400	-8.000415	4.410385
0.001500	-8.001062	4.410385
0.001600	-8.001385	4.411032
0.001700	-8.000415	4.410061
0.001800	-8.000415	4.410061
0.001900	-7.999768	4.411032
0.002000	-7.999444	4.408767
0.002100	-8.000738	4.408767
0.002200	-8.000415	4.410385
0.002300	-7.999121	4.409737
0.002400	-7.999768	4.409414
0.002500	-7.998150	4.409414
0.002600	-7.998473	4.408767
0.002700	-7.999444	4.408443
0.002800	-7.995885	4.407796
0.002900	-7.994914	4.406502
0.003000	-7.998473	4.408120
0.003100	-7.997826	4.408120
0.003200	-7.997179	4.407473
0.003300	-7.998797	4.407796
0.003400	-8.000091	4.407473
0.003500	-7.996532	4.406502
0.003600	-7.998473	4.407473
0.003700	-7.993620	4.406502
0.003800	-7.995885	4.405531
0.003900	-7.995238	4.406502
0.004000	-7.998473	4.408443
0.004100	-7.998797	4.408443
0.004200	-7.998797	4.409090
0.004300	-8.000415	4.407473
0.004400	-7.997826	4.408120
0.004500	-7.996532	4.406825
0.004600	-7.995561	4.406502
0.004700	-8.000415	4.407473
0.004800	-8.000091	4.407796
0.004900	-7.999444	4.407796
0.005000	-8.000738	4.407796
0.005100	-7.998150	4.408120
0.005200	-7.999768	4.408443
0.005300	-8.000415	4.408443
0.005400	-8.000415	4.406825
0.005500	-8.001062	4.409414
0.005600	-7.999768	4.408767
0.005700	-8.000091	4.408120
0.005800	-8.000738	4.409090
0.005900	-7.999121	4.409737
0.006000	-8.001385	4.410061
0.006100	-8.003003	4.410385
0.006200	-8.003003	4.409414
0.006300	-7.999121	4.408443
0.006400	-8.000091	4.408443
0.006500	-8.000091	4.408443
0.006600	-8.000415	4.409090
0.006700	-8.002033	4.409090
0.006800	-8.001062	4.411355
0.006900	-7.997179	4.408767
0.007000	-7.997826	4.408120
0.007100	-7.996208	4.408120
0.007200	-7.999444	4.408767
0.007300	-8.001709	4.407796
0.007400	-7.998797	4.408443
0.007500	-7.998797	4.409414
0.007600	-7.997826	4.408120
0.007700	-7.999444	4.407473
0.007800	-7.999121	4.408120
0.007900	-7.997826	4.406502
0.008000	-7.997826	4.406825
0.008100	-7.997826	4.405855
0.008200	-7.993620	4.405531
0.008300	-7.997503	4.407149
0.008400	-7.997179	4.407149
0.008500	-7.996208	4.405855
0.008600	-7.998473	4.406178
0.008700	-7.995561	4.406502
0.008800	-7.993620	4.406502
0.008900	-7.995885	4.407473
0.009000	-7.994267	4.408443
0.009100	-7.994591	4.407473
0.009200	-7.993620	4.408120
0.009300	-7.991679	4.407149
0.009400	-7.991355	4.406178
0.009500	-7.993296	4.408767
0.009600	-7.992649	4.408767
0.009700	-7.994267	4.408120
0.009800	-7.991355	4.407796
0.009900	-7.992002	4.407796
0.010000	-7.992973	4.409737
0.010100	-7.994267	4.410061
0.010200	-7.991355	4.408120
0.010300	-7.991032	4.408443
0.010400	-7.988119	4.408120
0.010500	-7.988767	4.407473
0.010600	-7.986502	4.407796
0.010700	-7.990708	4.407473
0.010800	-7.989090	4.406178
0.010900	-7.989414	4.409090
0.011000	-7.985207	4.408767
0.011100	-7.986825	4.407796
0.011200	-7.989414	4.409414
0.011300	-7.987472	4.408120
0.011400	-7.988443	4.408120
0.011500	-7.986825	4.408443
0.011600	-7.988767	4.409414
0.011700	-7.984884	4.408767
0.011800	-7.987149	4.409090
0.011900	-7.986825	4.411355
0.012000	-7.986178	4.410385
0.012100	-7.982295	4.411679
0.012200	-7.981972	4.410708
0.012300	-7.980678	4.409737
0.012400	-7.982619	4.410061
0.012500	-7.981325	4.410061
0.012600	-7.979707	4.409414
0.012700	-7.981648	4.411355
0.012800	-7.979707	4.411032
0.012900	-7.981001	4.411032
0.013000	-7.975177	4.411355
0.013100	-7.976795	4.411355
0.013200	-7.978736	4.410708
0.013300	-7.972265	4.410708
0.013400	-7.973559	4.409737
0.013500	-7.980354	4.411679
0.013600	-7.975177	4.411355
0.013700	-7.974206	4.411355
0.013800	-7.972265	4.410385
0.013900	-7.974530	4.410708
0.014000	-7.971941	4.411679
0.014100	-7.971294	4.411032
0.014200	-7.973559	4.411679
0.014300	-7.970324	4.410385
0.014400	-7.971618	4.410385
0.014500	-7.972589	4.410385
0.014600	-7.970971	4.409737
0.014700	-7.971294	4.409090
0.014800	-7.967735	4.408120
0.014900	-7.967412	4.408443
0.015000	-7.963529	4.408767
0.015100	-7.965147	4.408767
0.015200	-7.968059	4.410061
0.015300	-7.965147	4.410385
0.015400	-7.965147	4.408443
0.015500	-7.961911	4.410061
0.015600	-7.958999	4.409090
0.015700	-7.958999	4.407473
0.015800	-7.960617	4.409414
0.015900	-7.959970	4.410061
0.016000	-7.956734	4.411032
0.016100	-7.957058	4.410385
0.016200	-7.957381	4.410061
0.016300	-7.952851	4.408443
0.016400	-7.952851	4.410061
0.016500	-7.954146	4.409414
0.016600	-7.950263	4.410061
0.016700	-7.950587	4.411032
0.016800	-7.947351	4.411679
0.016900	-7.948322	4.412002
0.017000	-7.947351	4.412973
0.017100	-7.946380	4.413297
0.017200	-7.942498	4.412002
0.017300	-7.941527	4.412973
0.017400	-7.941527	4.413297
0.017500	-7.937644	4.411679
0.017600	-7.938291	4.411679
0.017700	-7.937321	4.412649
0.017800	-7.936673	4.411355
0.017900	-7.929555	4.410385
0.018000	-7.932467	4.409737
0.018100	-7.930526	4.410708
0.018200	-7.927290	4.411032
0.018300	-7.927937	4.410061
0.018400	-7.923407	4.408767
0.018500	-7.919848	4.410708
0.018600	-7.922437	4.410385
0.018700	-7.917907	4.411032
0.018800	-7.912083	4.410061
0.018900	-7.913054	4.408767
0.019000	-7.907553	4.409414
0.019100	-7.903994	4.409090
0.019200	-7.900758	4.408120
0.019300	-7.902376	4.411679
0.019400	-7.898170	4.410708
0.019500	-7.895581	4.410708
0.019600	-7.891375	4.410708
0.019700	-7.885875	4.410708
0.019800	-7.883933	4.410061
0.019900	-7.881021	4.410385
0.020000	-7.872932	4.409090
0.020100	-7.871638	4.409414
0.020200	-7.868402	4.410708
0.020300	-7.862578	4.408767
0.020400	-7.859019	4.409414
0.020500	-7.853519	4.410061
0.020600	-7.849959	4.409090
0.020700	-7.844782	4.407149
0.020800	-7.837017	4.408767
0.020900	-7.833134	4.407149
0.021000	-7.826663	4.407473
0.021100	-7.822457	4.407473
0.021200	-7.816309	4.408443
0.021300	-7.811456	4.407149
0.021400	-7.804337	4.407473
0.021500	-7.798513	4.408120
0.021600	-7.790101	4.407149
0.021700	-7.784924	4.406825
0.021800	-7.773599	4.406178
0.021900	-7.767452	4.406825
0.022000	-7.763892	4.408767
0.022100	-7.751921	4.408443
0.022200	-7.744802	4.407796
0.022300	-7.732184	4.407796
0.022400	-7.729595	4.408443
0.022500	-7.716006	4.407149
0.022600	-7.705328	4.406825
0.022700	-7.693680	4.407473
0.022800	-7.680737	4.407149
0.022900	-7.670060	4.406825
0.023000	-7.657441	4.407149
0.023100	-7.644822	4.408120
0.023200	-7.633498	4.407796
0.023300	-7.619261	4.408120
0.023400	-7.598877	4.407149
0.023500	-7.589170	4.409090
0.023600	-7.573316	4.408120
0.023700	-7.554549	4.408443
0.023800	-7.538048	4.410061
0.023900	-7.519928	4.410061
0.024000	-7.501485	4.409414
0.024100	-7.481101	4.409090
0.024200	-7.462982	4.409414
0.024300	-7.437744	4.408443
0.024400	-7.413153	4.408120
0.024500	-7.390828	4.409414
0.024600	-7.364619	4.409414
0.024700	-7.340352	4.409737
0.024800	-7.314791	4.410708
0.024900	-7.286965	4.409737
0.025000	-7.255903	4.407473
0.025100	-7.225812	4.407796
0.025200	-7.195397	4.408443
0.025300	-7.162394	4.409090
0.025400	-7.125832	4.408767
0.025500	-7.092182	4.409737
0.025600	-7.056914	4.406178
0.025700	-7.011292	4.408120
0.025800	-6.980230	4.408767
0.025900	-6.938814	4.406502
0.026000	-6.898693	4.406502
0.026100	-6.854689	4.407796
0.026200	-6.811008	4.406178
0.026300	-6.767975	4.407796
0.026400	-6.719441	4.407473
0.026500	-6.672848	4.406178
0.026600	-6.623343	4.407473
0.026700	-6.569956	4.407149
0.026800	-6.519157	4.406502
0.026900	-6.458004	4.407796
0.027000	-6.399763	4.408120
0.027100	-6.334081	4.407149
0.027200	-6.270016	4.406502
0.027300	-6.200774	4.406825
0.027400	-6.125061	4.407149
0.027500	-6.039965	4.408767
0.027600	-5.947750	4.408443
0.027700	-5.841622	4.407796
0.027800	-5.729347	4.407149
0.027900	-5.606071	4.408443
0.028000	-5.483118	4.409090
0.028100	-5.346252	4.409737
0.028200	-5.207768	4.408120
0.028300	-5.055048	4.407796
0.028400	-4.891650	4.408443
0.028500	-4.723076	4.406825
0.028600	-4.543176	4.406825
0.028700	-4.371366	4.407796
0.028800	-4.194378	4.407796
0.028900	-4.025480	4.408443
0.029000	-3.869848	4.409090
0.029100	-3.714539	4.406825
0.029200	-3.614559	4.408120
0.029300	-3.526874	4.409090
0.029400	-3.467986	4.409090
0.029500	-3.437572	4.409414
0.029600	-3.430777	4.409414
0.029700	-3.449867	4.408767
0.029800	-3.497107	4.408443
0.029900	-3.570231	4.411355
0.030000	-3.666652	4.410061
0.030100	-3.783781	4.410061
0.030200	-3.906734	4.411355
0.030300	-4.030981	4.409090
0.030400	-4.154257	4.409414
0.030500	-4.273974	4.409737
0.030600	-4.394662	4.409737
0.030700	-4.515026	4.412002
0.030800	-4.631508	4.410708
0.030900	-4.749284	4.411032
0.031000	-4.864148	4.411355
0.031100	-4.971570	4.410708
0.031200	-5.082227	4.411032
0.031300	-5.181560	4.410708
0.031400	-5.281217	4.410708
0.031500	-5.379579	4.411032
0.031600	-5.476000	4.412002
0.031700	-5.564332	4.411679
0.031800	-5.652663	4.411032
0.031900	-5.734201	4.410708
0.032000	-5.814767	4.412002
0.032100	-5.889509	4.410385
0.032200	-5.970076	4.411032
0.032300	-6.039318	4.410385
0.032400	-6.109530	4.410385
0.032500	-6.179419	4.411032
0.032600	-6.238631	4.410385
0.032700	-6.299136	4.409090
0.032800	-6.357701	4.407796
0.032900	-6.413353	4.409090
0.033000	-6.465770	4.408443
0.033100	-6.516892	4.409737
0.033200	-6.568662	4.410061
0.033300	-6.616872	4.410061
0.033400	-6.659582	4.410061
0.033500	-6.700998	4.409737
0.033600	-6.742413	4.409414
0.033700	-6.779946	4.407149
0.033800	-6.819097	4.408443
0.033900	-6.855983	4.410061
0.034000	-6.890604	4.410385
0.034100	-6.923284	4.409737
0.034200	-6.955963	4.411032
0.034300	-6.986701	4.410708
0.034400	-7.017439	4.410708
0.034500	-7.040089	4.410061
0.034600	-7.068238	4.410061
0.034700	-7.095094	4.411032
0.034800	-7.121302	4.412326
0.034900	-7.139422	4.411355
0.035000	-7.166924	4.412002
0.035100	-7.188279	4.413620
0.035200	-7.209634	4.412973
0.035300	-7.231313	4.412649
0.035400	-7.249756	4.412649
0.035500	-7.269493	4.412649
0.035600	-7.287612	4.413297
0.035700	-7.303143	4.412649
0.035800	-7.324498	4.410708
0.035900	-7.335823	4.411032
0.036000	-7.353942	0.146240
0.036100	-7.368502	4.409737
0.036200	-7.382092	4.410061
0.036300	-7.397299	4.410385
0.036400	-7.412506	4.410061
0.036500	-7.419948	4.409090
0.036600	-7.432891	4.409737
0.036700	-7.445833	4.410708
0.036800	-7.460070	4.410385
0.036900	-7.467188	4.408120
0.037000	-7.479483	4.408443
0.037100	-7.489514	4.409414
0.037200	-7.499544	4.408767
0.037300	-7.503427	4.409737
0.037400	-7.518634	4.411032
0.037500	-7.527046	4.410708
0.037600	-7.537077	4.411032
0.037700	-7.544195	4.410061
0.037800	-7.552931	4.410385
0.037900	-7.558432	4.410385
0.038000	-7.565874	4.409737
0.038100	-7.575257	4.408443
0.038200	-7.583346	4.410708
0.038300	-7.589817	4.409414
0.038400	-7.598877	4.408767
0.038500	-7.602760	4.409737
0.038600	-7.609878	4.409414
0.038700	-7.614084	4.408120
0.038800	-7.621202	4.408443
0.038900	-7.627350	4.407473
0.039000	-7.628968	4.407149
0.039100	-7.636410	4.407473
0.039200	-7.642557	4.407473
0.039300	-7.644499	4.408120
0.039400	-7.650970	4.407149
0.039500	-7.658088	4.407473
0.039600	-7.662618	4.407796
0.039700	-7.662942	4.407149
0.039800	-7.669736	4.406178
0.039900	-7.672648	4.407473
0.040000	-7.677178	4.408767
0.040100	-7.686562	4.408120
0.040200	-7.687209	4.408120
0.040300	-7.690121	4.407149
0.040400	-7.693680	4.407473
0.040500	-7.695621	4.407473
0.040600	-7.700475	4.406178
0.040700	-7.702092	4.407796
0.040800	-7.704357	4.407149
0.040900	-7.713417	4.406825
0.041000	-7.712770	4.407473
0.041100	-7.717623	4.408120
0.041200	-7.718270	4.407796
0.041300	-7.722800	4.407796
0.041400	-7.726683	4.408443
0.041500	-7.728948	4.408767
0.041600	-7.730889	4.409090
0.041700	-7.734125	4.408120
